vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_location_id,dropoff_location_id,fare_amount
2,2019-02-09 17:39:13,2019-02-09 18:24:30,1,132,68,52.0
1,2019-02-18 18:58:45,2019-02-18 19:33:27,1,68,181,28.0
2,2019-02-05 00:17:43,2019-02-05 00:22:41,2,100,142,6.5
4,2019-02-13 16:16:13,2019-02-13 16:25:16,1,113,186,8.0
1,2019-02-18 08:33:15,2019-02-18 08:41:05,1,142,239,7.5
1,2019-02-14 23:27:49,2019-02-14 23:48:52,1,234,238,16.5
1,2019-02-07 12:58:02,2019-02-07 13:06:02,3,125,114,7.0
2,2019-02-07 23:24:53,2019-02-07 23:33:21,3,144,232,7.5
2,2019-02-02 22:31:06,2019-02-02 22:36:37,1,137,224,5.5
1,2019-02-13 22:30:57,2019-02-13 23:00:22,1,162,25,26.0
2,2019-02-16 22:03:11,2019-02-16 22:12:40,5,90,249,7.0
1,2019-02-18 14:13:28,2019-02-18 14:30:14,1,163,87,19.5
2,2019-02-05 08:20:55,2019-02-05 08:43:13,2,170,231,15.5
1,2019-02-18 14:43:57,2019-02-18 14:50:04,1,13,261,6.0
2,2019-02-04 21:50:58,2019-02-04 22:12:44,1,164,255,18.5
1,2019-02-11 13:15:55,2019-02-11 13:38:31,2,230,113,14.5
2,2019-02-23 19:27:34,2019-02-23 19:35:20,1,211,158,6.5
1,2019-02-09 10:42:25,2019-02-09 10:52:25,1,238,48,9.0
2,2019-02-10 15:01:38,2019-02-10 15:10:44,1,107,90,7.5
2,2019-02-12 06:14:48,2019-02-12 06:19:13,1,263,75,5.0
1,2019-02-14 21:19:04,2019-02-14 21:33:08,1,230,186,10.5
2,2019-02-10 13:45:04,2019-02-10 14:06:29,1,186,152,22.0
2,2019-02-19 21:41:51,2019-02-19 21:51:40,1,132,203,17.0
1,2019-02-06 09:30:58,2019-02-06 09:41:04,1,100,234,8.0
2,2019-02-21 16:15:10,2019-02-21 16:29:16,5,143,151,11.0
2,2019-02-24 22:39:59,2019-02-24 22:44:50,1,48,68,5.5
1,2019-02-15 19:39:43,2019-02-15 20:00:53,1,239,233,15.5
2,2019-02-24 04:21:48,2019-02-24 04:30:39,1,137,236,10.5
1,2019-02-22 12:15:50,2019-02-22 12:20:58,3,237,237,5.0
2,2019-02-21 07:41:45,2019-02-21 07:52:11,1,143,230,9.0
2,2019-02-20 07:52:51,2019-02-20 08:06:45,1,237,170,11.0
2,2019-02-01 15:31:02,2019-02-01 15:48:49,2,234,186,11.5
1,2019-02-21 14:46:33,2019-02-21 15:36:45,1,138,249,42.5
1,2019-02-02 13:52:18,2019-02-02 13:57:03,1,237,236,5.5
2,2019-02-01 02:29:39,2019-02-01 02:38:02,1,164,68,8.0
1,2019-02-20 22:03:32,2019-02-20 22:17:23,2,186,229,10.5
1,2019-02-23 22:18:32,2019-02-23 22:39:28,2,162,249,14.0
2,2019-02-15 14:34:43,2019-02-15 15:01:01,1,230,48,15.5
2,2019-02-07 10:27:22,2019-02-07 10:47:12,6,236,138,25.5
1,2019-02-13 16:10:22,2019-02-13 16:40:49,1,246,237,19.0
2,2019-02-28 23:09:03,2019-02-28 23:31:22,1,249,140,17.0
2,2019-02-17 19:24:35,2019-02-17 19:33:06,1,132,10,14.0
1,2019-02-03 18:50:59,2019-02-03 19:01:04,3,264,264,9.5
2,2019-02-13 08:40:46,2019-02-13 08:51:06,1,113,164,8.0
1,2019-02-18 20:44:59,2019-02-18 20:46:47,1,48,50,3.5
2,2019-02-13 02:47:55,2019-02-13 02:56:37,1,239,238,7.5
1,2019-02-03 21:28:35,2019-02-03 21:28:51,1,33,33,52.0
2,2019-02-04 19:11:41,2019-02-04 19:26:41,2,237,48,11.0
1,2019-02-20 06:52:44,2019-02-20 07:08:34,1,186,141,13.0
1,2019-02-20 22:58:23,2019-02-20 23:08:58,0,79,66,13.5
1,2019-02-26 07:00:38,2019-02-26 07:12:53,1,74,74,9.5
2,2019-02-28 14:57:50,2019-02-28 15:15:48,1,239,186,13.5
1,2019-02-03 14:58:47,2019-02-03 15:03:55,2,238,166,6.0
2,2019-02-08 14:42:54,2019-02-08 15:09:02,3,224,50,18.5
2,2019-02-06 20:26:18,2019-02-06 20:32:56,1,100,170,6.0
2,2019-02-01 10:20:09,2019-02-01 10:23:40,1,170,230,4.0
2,2019-02-06 03:12:45,2019-02-06 03:17:54,1,48,163,6.5
2,2019-02-24 16:19:10,2019-02-24 16:44:44,1,229,138,29.0
1,2019-02-07 21:12:45,2019-02-07 21:33:37,1,231,170,14.5
1,2019-02-22 20:34:22,2019-02-22 20:52:25,1,186,233,12.0
2,2019-02-20 16:30:38,2019-02-20 16:38:31,6,161,237,6.5
2,2019-02-15 10:33:24,2019-02-15 10:55:31,1,79,236,21.5
2,2019-02-17 16:05:37,2019-02-17 16:15:44,1,229,107,9.0
2,2019-02-14 21:23:11,2019-02-14 21:27:09,1,142,239,5.0
1,2019-02-12 07:27:07,2019-02-12 07:37:06,1,186,230,8.5
1,2019-02-11 09:27:26,2019-02-11 09:36:21,1,50,246,8.0
1,2019-02-21 10:55:45,2019-02-21 11:03:45,1,87,148,7.0
2,2019-02-27 10:58:19,2019-02-27 11:03:44,1,140,140,5.0
2,2019-02-11 18:17:23,2019-02-11 18:35:32,1,186,246,12.0
2,2019-02-16 19:42:05,2019-02-16 19:59:32,1,161,100,11.0
2,2019-02-18 14:37:22,2019-02-18 14:42:08,3,113,114,5.0
1,2019-02-20 21:50:21,2019-02-20 21:57:47,1,161,48,6.5
2,2019-02-24 00:47:58,2019-02-24 00:51:43,2,43,43,4.5
2,2019-02-24 14:57:11,2019-02-24 15:05:11,1,236,162,8.0
2,2019-02-23 17:35:32,2019-02-23 17:51:05,1,170,249,11.5
2,2019-02-10 16:47:03,2019-02-10 17:04:19,1,144,256,14.5
2,2019-02-16 18:52:21,2019-02-16 19:05:32,1,100,162,9.0
2,2019-02-14 07:37:24,2019-02-14 07:47:42,1,142,161,8.5
1,2019-02-22 20:52:01,2019-02-22 20:55:39,2,143,143,4.5
2,2019-02-03 17:15:57,2019-02-03 17:15:57,1,264,264,2.5
2,2019-02-25 22:26:13,2019-02-25 22:37:53,1,231,229,16.5
2,2019-02-12 23:03:57,2019-02-12 23:14:15,1,229,48,8.5
1,2019-02-21 10:46:32,2019-02-21 11:03:21,1,140,229,11.0
2,2019-02-25 18:39:02,2019-02-25 18:50:47,2,163,239,9.5
2,2019-02-16 13:03:13,2019-02-16 13:09:56,6,186,48,6.0
1,2019-02-16 19:36:21,2019-02-16 20:01:56,1,256,158,18.5
1,2019-02-25 22:07:16,2019-02-25 22:16:59,1,237,142,8.5
2,2019-02-08 08:38:35,2019-02-08 08:58:02,1,246,163,14.0
1,2019-02-15 23:28:15,2019-02-15 23:37:30,0,113,231,8.0
1,2019-02-07 22:38:12,2019-02-07 22:56:19,1,138,198,25.5
2,2019-02-13 22:33:45,2019-02-13 22:53:21,1,88,52,16.5
2,2019-02-02 18:19:10,2019-02-02 18:30:33,1,142,100,8.5
1,2019-02-10 12:13:45,2019-02-10 12:16:17,2,100,162,4.0
2,2019-02-06 00:33:40,2019-02-06 01:05:32,1,132,249,52.0
2,2019-02-13 08:55:03,2019-02-13 09:57:14,1,138,162,37.5
2,2019-02-02 13:44:22,2019-02-02 14:01:28,2,246,107,12.0
1,2019-02-01 18:24:37,2019-02-01 18:41:49,1,234,230,11.5
2,2019-02-02 20:39:06,2019-02-02 20:56:00,1,107,48,12.0
2,2019-02-16 18:25:00,2019-02-16 18:49:13,1,161,80,19.5
2,2019-02-06 14:25:32,2019-02-06 14:28:56,1,234,137,4.0
1,2019-02-02 10:53:22,2019-02-02 11:05:43,2,231,246,11.5
1,2019-02-24 21:06:43,2019-02-24 21:12:25,1,142,163,5.5
2,2019-02-18 21:17:17,2019-02-18 21:18:41,1,239,238,3.5
2,2019-02-25 07:04:12,2019-02-25 07:23:02,1,170,231,14.5
1,2019-02-26 23:47:40,2019-02-26 23:56:17,1,158,68,8.5
2,2019-02-06 16:39:52,2019-02-06 17:43:51,1,132,164,52.0
2,2019-02-26 18:53:00,2019-02-26 19:08:56,2,237,142,11.5
1,2019-02-21 18:57:05,2019-02-21 19:21:12,0,87,230,23.5
1,2019-02-01 09:43:24,2019-02-01 09:48:43,1,237,236,5.5
2,2019-02-16 09:09:53,2019-02-16 09:27:27,1,209,246,16.0
2,2019-02-26 14:13:15,2019-02-26 14:23:06,2,233,140,8.0
1,2019-02-17 22:54:40,2019-02-17 22:55:52,1,263,263,3.5
2,2019-02-24 21:36:25,2019-02-24 21:56:38,1,114,74,23.5
1,2019-02-26 23:02:16,2019-02-26 23:06:48,1,263,263,5.0
2,2019-02-07 10:14:39,2019-02-07 10:51:38,1,186,132,52.0
1,2019-02-08 15:48:48,2019-02-08 15:51:44,1,230,161,4.0
1,2019-02-18 16:02:12,2019-02-18 16:15:49,2,158,144,10.0
2,2019-02-28 18:25:34,2019-02-28 18:42:35,5,132,216,16.0
1,2019-02-26 22:39:16,2019-02-26 23:22:17,1,186,248,37.0
1,2019-02-24 00:31:09,2019-02-24 00:49:53,1,163,79,15.0
2,2019-02-09 12:58:42,2019-02-09 13:27:43,1,138,112,25.5
1,2019-02-16 21:50:26,2019-02-16 22:02:01,1,163,229,9.0
2,2019-02-19 20:25:12,2019-02-19 20:31:30,3,142,237,6.5
1,2019-02-08 14:30:16,2019-02-08 15:01:20,1,239,224,23.5
2,2019-02-05 14:34:53,2019-02-05 14:42:28,1,234,144,7.0
2,2019-02-06 19:07:14,2019-02-06 19:48:15,2,132,145,51.5
2,2019-02-13 19:29:51,2019-02-13 19:52:07,1,162,255,18.5
2,2019-02-23 15:08:01,2019-02-23 15:13:11,1,141,262,6.5
2,2019-02-28 07:53:21,2019-02-28 08:44:51,1,203,93,31.92
1,2019-02-06 21:40:23,2019-02-06 21:45:44,2,164,161,5.0
1,2019-02-28 08:08:39,2019-02-28 08:25:06,1,263,233,14.5
2,2019-02-25 19:52:45,2019-02-25 20:03:49,5,162,90,10.0
2,2019-02-13 09:21:36,2019-02-13 09:30:11,1,100,234,7.0
2,2019-02-12 22:01:19,2019-02-12 22:09:58,1,231,249,7.5
1,2019-02-15 18:11:10,2019-02-15 18:29:37,1,234,237,14.0
1,2019-02-26 11:58:27,2019-02-26 12:04:54,1,239,151,7.0
1,2019-02-15 20:35:18,2019-02-15 20:45:19,1,234,170,8.0
1,2019-02-27 14:20:10,2019-02-27 14:24:43,1,242,182,5.0
2,2019-02-21 11:25:31,2019-02-21 11:36:42,3,236,238,9.5
2,2019-02-22 09:04:11,2019-02-22 09:13:00,1,162,161,7.0
2,2019-02-11 21:01:39,2019-02-11 21:04:20,1,141,236,4.5
1,2019-02-27 10:18:40,2019-02-27 10:42:45,1,239,13,21.5
2,2019-02-25 10:38:58,2019-02-25 10:58:57,1,140,100,15.5
2,2019-02-22 14:27:42,2019-02-22 15:05:27,1,201,177,35.5
1,2019-02-16 22:54:38,2019-02-16 22:59:24,2,142,239,6.0
1,2019-02-28 12:38:12,2019-02-28 12:45:18,1,114,231,6.0
1,2019-02-14 21:26:46,2019-02-14 21:27:12,1,236,236,2.5
1,2019-02-26 07:01:24,2019-02-26 07:09:23,1,170,186,7.0
2,2019-02-09 17:29:22,2019-02-09 17:33:32,2,151,166,5.0
1,2019-02-23 20:39:10,2019-02-23 20:45:25,0,151,166,6.5
2,2019-02-18 19:02:13,2019-02-18 19:25:40,1,261,112,23.0
2,2019-02-11 15:14:29,2019-02-11 15:26:23,1,48,234,9.5
2,2019-02-25 10:15:01,2019-02-25 10:44:10,2,13,239,24.5
2,2019-02-19 00:47:55,2019-02-19 01:20:00,1,132,87,52.0
2,2019-02-07 05:56:42,2019-02-07 06:20:01,1,87,61,21.0
1,2019-02-01 14:14:15,2019-02-01 14:22:41,1,237,263,7.0
1,2019-02-08 15:00:33,2019-02-08 15:57:58,1,158,61,36.0
1,2019-02-03 00:08:58,2019-02-03 00:18:29,1,163,151,10.0
1,2019-02-12 21:13:47,2019-02-12 21:21:05,1,237,161,6.5
1,2019-02-25 15:00:43,2019-02-25 15:14:21,2,238,141,11.0
2,2019-02-08 14:49:42,2019-02-08 14:59:07,1,237,236,8.5
2,2019-02-09 17:58:28,2019-02-09 19:06:22,1,21,163,49.12
1,2019-02-14 11:46:33,2019-02-14 12:02:46,1,162,164,10.5
1,2019-02-09 19:09:58,2019-02-09 19:30:49,2,141,137,13.5
1,2019-02-05 07:15:30,2019-02-05 07:32:12,1,231,162,14.5
1,2019-02-19 16:47:20,2019-02-19 16:51:24,1,161,161,4.5
4,2019-02-23 08:53:43,2019-02-23 08:59:04,1,100,161,5.5
2,2019-02-09 12:14:12,2019-02-10 11:50:00,3,48,236,12.5
1,2019-02-26 19:03:59,2019-02-26 19:16:02,1,161,236,10.5
2,2019-02-01 22:23:28,2019-02-01 22:32:18,1,239,151,8.0
2,2019-02-25 15:53:01,2019-02-25 15:59:31,3,186,161,6.0
2,2019-02-22 18:19:30,2019-02-22 18:43:54,1,107,143,17.0
2,2019-02-09 18:38:45,2019-02-09 18:45:44,1,231,261,7.0
2,2019-02-23 08:22:11,2019-02-23 08:52:44,1,239,132,52.0
2,2019-02-16 01:15:40,2019-02-16 01:15:58,1,7,7,2.5
2,2019-02-02 00:24:18,2019-02-02 00:29:04,1,170,233,5.0
2,2019-02-28 10:23:25,2019-02-28 10:48:55,1,231,161,17.5
2,2019-02-28 21:10:24,2019-02-28 21:21:29,1,107,246,9.5
1,2019-02-18 12:36:22,2019-02-18 12:39:41,2,237,236,5.0
2,2019-02-26 15:29:25,2019-02-26 15:39:37,1,90,158,8.5
2,2019-02-15 09:16:29,2019-02-15 09:32:26,1,263,88,21.5
2,2019-02-24 10:54:49,2019-02-24 11:03:33,3,263,247,12.5
2,2019-02-26 17:16:36,2019-02-26 17:30:13,1,43,170,10.0
2,2019-02-04 07:35:23,2019-02-04 07:44:47,1,142,161,8.5
2,2019-02-06 06:33:13,2019-02-06 06:36:17,2,234,68,4.5
1,2019-02-12 15:42:10,2019-02-12 16:02:58,1,113,143,14.5
1,2019-02-08 10:58:13,2019-02-08 11:19:26,1,4,246,14.5
2,2019-02-26 17:04:31,2019-02-26 17:18:28,1,90,162,10.0
2,2019-02-06 20:34:18,2019-02-06 20:42:08,1,249,186,7.5
2,2019-02-08 13:20:30,2019-02-08 13:48:28,1,138,43,32.0
2,2019-02-18 06:10:34,2019-02-18 06:13:36,2,237,229,4.5
2,2019-02-23 21:35:28,2019-02-23 22:03:14,2,144,164,17.5
2,2019-02-07 12:31:02,2019-02-07 12:42:54,1,162,239,10.5
1,2019-02-27 11:23:00,2019-02-27 11:34:50,1,163,161,8.5
2,2019-02-09 02:01:02,2019-02-09 02:10:48,1,114,170,9.0
1,2019-02-24 11:24:10,2019-02-24 11:29:27,1,231,158,6.0
2,2019-02-01 12:41:58,2019-02-01 12:55:38,1,186,161,9.5
2,2019-02-03 10:32:57,2019-02-03 10:50:33,2,186,138,27.0
2,2019-02-13 15:09:48,2019-02-13 15:16:18,6,230,229,5.5
2,2019-02-07 15:37:31,2019-02-07 15:44:29,5,68,113,6.5
2,2019-02-08 11:46:58,2019-02-08 11:53:49,2,145,233,52.0
2,2019-02-23 07:40:40,2019-02-23 07:46:31,1,100,230,6.5
2,2019-02-28 16:09:48,2019-02-28 16:17:22,2,230,48,6.5
2,2019-02-25 08:59:59,2019-02-25 09:10:27,5,163,233,8.5
2,2019-02-14 18:23:51,2019-02-14 18:34:32,1,238,239,8.5
2,2019-02-06 11:29:53,2019-02-06 11:53:53,1,13,233,23.0
1,2019-02-25 21:50:47,2019-02-25 22:05:47,2,113,142,13.0
2,2019-02-19 19:00:06,2019-02-19 19:24:44,2,211,239,21.0
1,2019-02-13 16:50:01,2019-02-13 16:59:07,1,107,68,7.0
1,2019-02-21 13:24:52,2019-02-21 13:53:28,1,162,255,24.0
1,2019-02-28 21:21:57,2019-02-28 21:28:23,1,90,164,6.0
4,2019-02-04 14:20:18,2019-02-04 14:27:38,1,142,239,7.0
1,2019-02-03 00:17:56,2019-02-03 00:44:26,1,45,238,24.5
2,2019-02-08 10:37:32,2019-02-08 11:14:21,1,125,161,22.5
1,2019-02-23 22:49:19,2019-02-23 23:13:48,1,144,143,20.0
2,2019-02-09 17:30:28,2019-02-09 17:53:04,2,234,262,17.0
1,2019-02-18 12:15:34,2019-02-18 12:29:02,0,239,229,10.5
2,2019-02-16 13:56:58,2019-02-16 14:05:11,1,229,170,7.5
2,2019-02-13 15:30:49,2019-02-13 15:47:16,1,186,161,11.5
2,2019-02-20 18:37:02,2019-02-20 19:09:15,1,132,164,52.0
1,2019-02-21 08:04:35,2019-02-21 08:07:00,1,162,161,3.5
2,2019-02-28 19:14:07,2019-02-28 19:30:23,1,209,144,11.5
2,2019-02-06 06:25:58,2019-02-06 07:08:25,1,149,56,40.79
2,2019-02-22 22:09:46,2019-02-22 22:34:53,3,114,262,19.5
2,2019-02-10 18:27:15,2019-02-10 18:36:14,2,234,137,7.5
2,2019-02-08 18:29:37,2019-02-08 18:41:01,1,229,237,8.5
2,2019-02-19 10:02:49,2019-02-19 10:11:59,2,113,249,7.5
1,2019-02-22 15:27:30,2019-02-22 15:29:50,1,90,249,4.0
2,2019-02-07 21:00:33,2019-02-07 21:40:38,6,230,95,39.0
2,2019-02-23 14:44:14,2019-02-23 14:48:28,1,107,4,5.0
2,2019-02-10 04:00:32,2019-02-10 04:02:00,1,137,170,3.0
2,2019-02-28 17:06:04,2019-02-28 17:10:08,1,239,142,5.0
1,2019-02-03 01:03:00,2019-02-03 01:12:38,1,114,158,8.0
2,2019-02-20 09:48:44,2019-02-20 09:58:17,1,24,142,9.5
1,2019-02-08 19:20:41,2019-02-08 19:35:26,1,233,107,10.5
2,2019-02-05 03:28:50,2019-02-05 03:32:25,2,48,246,5.0
2,2019-02-12 19:13:23,2019-02-12 19:24:11,5,186,237,9.0
1,2019-02-01 07:54:40,2019-02-01 08:04:41,1,148,233,9.0
1,2019-02-26 17:08:00,2019-02-26 17:37:32,1,170,141,17.5
1,2019-02-20 16:54:43,2019-02-20 17:39:05,1,138,237,32.0
1,2019-02-18 13:34:40,2019-02-18 13:46:26,1,237,79,11.5
1,2019-02-26 10:01:48,2019-02-26 10:10:53,1,264,249,7.0
2,2019-02-03 11:45:33,2019-02-03 11:51:28,1,113,79,5.5
1,2019-02-28 16:56:07,2019-02-28 17:01:08,1,230,161,5.0
1,2019-02-01 22:25:52,2019-02-01 22:39:56,1,107,237,11.0
1,2019-02-13 13:45:52,2019-02-13 13:49:39,1,246,90,4.5
1,2019-02-07 08:14:03,2019-02-07 08:37:04,1,48,224,15.5
2,2019-02-09 09:51:08,2019-02-09 09:53:23,5,239,142,4.5
1,2019-02-08 13:50:41,2019-02-08 14:04:52,1,88,249,14.0
1,2019-02-08 14:16:00,2019-02-08 14:23:33,1,234,162,6.5
1,2019-02-15 07:49:21,2019-02-15 08:01:04,2,237,236,9.0
1,2019-02-18 19:48:50,2019-02-18 19:54:54,1,234,79,5.5
2,2019-02-18 08:11:31,2019-02-18 08:15:35,3,226,145,6.0
2,2019-02-28 23:33:18,2019-02-28 23:55:26,1,79,97,16.5
2,2019-02-08 16:54:45,2019-02-08 16:54:53,1,87,87,52.0
2,2019-02-13 12:55:12,2019-02-13 13:10:08,1,234,100,10.5
1,2019-02-27 19:46:57,2019-02-27 19:55:12,2,100,162,7.0
2,2019-02-14 12:26:19,2019-02-14 12:33:29,2,143,142,6.0
2,2019-02-28 06:56:24,2019-02-28 07:00:34,1,48,170,5.0
1,2019-02-14 19:30:42,2019-02-14 19:38:22,1,141,239,7.5
2,2019-02-12 16:26:40,2019-02-12 16:37:56,1,234,48,9.0
2,2019-02-10 01:09:51,2019-02-10 01:43:30,1,162,225,29.0
2,2019-02-16 03:53:18,2019-02-16 03:59:41,1,233,141,6.5
2,2019-02-02 16:35:10,2019-02-02 16:41:20,2,239,239,6.0
2,2019-02-01 08:29:44,2019-02-01 08:56:36,1,140,161,18.0
2,2019-02-19 22:11:05,2019-02-19 22:40:57,1,138,48,34.0
1,2019-02-16 21:20:26,2019-02-16 21:32:07,2,88,158,11.5
1,2019-02-24 22:39:53,2019-02-24 23:02:22,2,138,151,27.5
2,2019-02-04 08:58:25,2019-02-04 09:03:33,2,143,239,6.0
1,2019-02-26 15:27:27,2019-02-26 15:31:37,1,186,68,5.0
2,2019-02-01 22:45:31,2019-02-01 23:01:09,2,148,229,13.0
1,2019-02-06 19:50:38,2019-02-06 20:22:49,1,132,75,52.0
1,2019-02-15 00:47:06,2019-02-15 01:09:18,4,264,223,20.0
2,2019-02-09 22:16:15,2019-02-09 22:41:32,1,158,50,16.0
2,2019-02-16 15:14:20,2019-02-16 15:30:16,1,161,113,11.5
1,2019-02-03 17:29:16,2019-02-03 17:49:13,5,229,234,13.5
2,2019-02-16 19:47:32,2019-02-16 19:53:06,1,87,148,6.0
1,2019-02-28 22:25:05,2019-02-28 23:21:50,1,163,65,36.5
2,2019-02-14 22:39:44,2019-02-14 22:49:07,1,68,50,8.5
1,2019-02-04 17:17:23,2019-02-04 17:22:25,1,100,230,5.0
2,2019-02-22 15:00:00,2019-02-22 15:07:50,1,236,237,7.0
1,2019-02-25 20:35:13,2019-02-25 20:35:49,1,167,167,2.5
2,2019-02-28 22:56:26,2019-02-28 23:11:34,1,232,137,11.5
2,2019-02-23 23:53:16,2019-02-23 23:59:32,6,90,234,6.0
2,2019-02-21 17:23:28,2019-02-21 17:32:04,1,48,246,7.5
2,2019-02-07 08:25:42,2019-02-07 08:51:35,1,97,233,23.5
2,2019-02-27 21:19:06,2019-02-27 21:22:22,2,231,261,4.0
2,2019-02-10 09:20:55,2019-02-10 09:23:31,1,239,238,4.5
2,2019-02-19 07:03:07,2019-02-19 07:13:28,1,151,163,10.5
1,2019-02-24 21:19:19,2019-02-24 21:28:52,1,230,113,9.0
2,2019-02-22 15:04:44,2019-02-22 15:11:21,3,166,238,6.5
2,2019-02-07 13:36:42,2019-02-07 13:48:13,2,68,224,8.5
1,2019-02-04 11:18:57,2019-02-04 11:32:05,1,48,233,9.0
1,2019-02-03 12:00:14,2019-02-03 12:12:23,2,114,246,11.0
2,2019-02-25 16:50:25,2019-02-25 16:59:27,5,140,236,8.5
2,2019-02-23 14:11:11,2019-02-23 14:17:16,1,234,79,5.5
1,2019-02-20 09:42:00,2019-02-20 09:52:08,1,170,170,7.5
2,2019-02-05 10:27:55,2019-02-05 10:38:15,1,4,107,8.0
2,2019-02-05 20:19:36,2019-02-05 20:34:43,1,230,231,12.5
1,2019-02-15 11:16:43,2019-02-15 11:36:44,1,50,162,13.5
1,2019-02-01 05:24:08,2019-02-01 05:57:03,1,89,141,38.5
1,2019-02-27 09:52:26,2019-02-27 10:16:39,2,48,141,16.5
2,2019-02-23 23:27:31,2019-02-23 23:45:43,4,249,148,12.0
1,2019-02-13 08:02:25,2019-02-13 08:13:27,3,234,79,8.5
2,2019-02-25 23:06:32,2019-02-25 23:19:14,1,186,141,11.5
1,2019-02-11 20:43:46,2019-02-11 20:50:38,1,234,246,7.0
1,2019-02-03 14:49:47,2019-02-03 14:52:51,1,141,140,4.0
2,2019-02-16 23:31:11,2019-02-17 00:03:27,3,211,238,27.0
1,2019-02-20 13:01:22,2019-02-20 13:11:59,1,237,237,8.0
2,2019-02-01 17:34:16,2019-02-01 17:48:38,1,186,211,11.0
2,2019-02-16 15:31:48,2019-02-16 15:36:15,1,162,237,5.5
2,2019-02-09 14:48:18,2019-02-09 15:22:49,1,162,97,27.5
2,2019-02-01 19:51:48,2019-02-01 20:06:06,1,75,74,11.0
2,2019-02-16 21:11:01,2019-02-16 21:22:25,2,48,229,9.0
2,2019-02-20 22:07:52,2019-02-20 22:15:39,1,100,170,6.5
2,2019-02-25 08:53:07,2019-02-25 09:03:02,1,13,231,8.0
2,2019-02-10 17:00:32,2019-02-10 17:10:00,1,142,141,8.5
2,2019-02-26 19:20:40,2019-02-26 19:22:55,1,229,141,3.5
2,2019-02-11 09:51:41,2019-02-11 09:58:23,1,237,43,6.0
1,2019-02-02 21:46:16,2019-02-02 22:02:33,2,79,148,10.5
1,2019-02-05 07:48:12,2019-02-05 07:53:46,1,233,161,6.0
1,2019-02-21 20:52:48,2019-02-21 21:06:10,1,238,238,9.5
1,2019-02-02 22:59:44,2019-02-02 23:04:04,2,186,100,4.5
2,2019-02-06 21:50:01,2019-02-06 22:01:25,1,229,186,9.5
1,2019-02-03 09:46:17,2019-02-03 09:57:34,1,238,141,10.5
2,2019-02-24 13:07:38,2019-02-24 13:32:10,2,132,95,27.0
2,2019-02-07 17:40:33,2019-02-07 17:51:05,1,170,141,8.0
2,2019-02-13 08:04:14,2019-02-13 08:17:49,2,113,229,11.5
2,2019-02-01 19:58:25,2019-02-01 20:01:31,1,237,140,4.0
1,2019-02-17 04:11:56,2019-02-17 04:17:25,3,79,137,7.0
2,2019-02-26 20:47:43,2019-02-26 21:01:24,1,170,75,15.0
2,2019-02-12 17:54:22,2019-02-12 17:59:11,1,68,142,6.0
2,2019-02-22 09:09:40,2019-02-22 09:30:49,4,158,230,14.0
1,2019-02-04 15:11:12,2019-02-04 15:26:09,3,166,142,12.0
2,2019-02-27 15:41:40,2019-02-27 15:50:14,1,263,141,7.0
2,2019-02-07 20:09:52,2019-02-07 20:21:28,3,163,141,8.5
2,2019-02-15 18:46:19,2019-02-15 19:39:53,1,132,228,65.0
1,2019-02-21 17:40:21,2019-02-21 17:54:11,2,161,246,10.0
2,2019-02-25 08:39:58,2019-02-25 09:00:45,3,113,125,14.0
2,2019-02-14 18:11:23,2019-02-14 18:26:24,2,68,114,10.5
1,2019-02-14 15:43:30,2019-02-14 16:47:15,3,132,48,52.0
1,2019-02-14 08:33:17,2019-02-14 08:39:48,2,142,142,6.0
1,2019-02-06 10:03:03,2019-02-06 10:22:24,1,165,26,13.0
2,2019-02-21 13:40:29,2019-02-21 14:28:46,1,132,188,50.5
1,2019-02-17 13:10:12,2019-02-17 13:16:03,1,161,230,5.5
1,2019-02-06 10:51:53,2019-02-06 11:01:43,1,48,186,7.5
2,2019-02-04 07:53:57,2019-02-04 08:17:18,1,68,162,15.5
2,2019-02-18 09:00:59,2019-02-18 09:23:53,1,95,79,29.5
1,2019-02-25 19:48:03,2019-02-25 19:56:28,1,230,50,7.0
2,2019-02-13 19:13:11,2019-02-13 19:26:14,1,163,236,10.0
2,2019-02-17 09:05:35,2019-02-17 09:09:59,1,170,230,5.0
1,2019-02-06 18:29:28,2019-02-06 18:35:22,1,238,43,5.5
1,2019-02-05 21:59:07,2019-02-05 22:16:39,2,230,7,16.0
1,2019-02-02 12:15:51,2019-02-02 12:24:04,1,68,163,8.0
1,2019-02-18 21:26:57,2019-02-18 21:41:56,1,186,236,14.0
2,2019-02-25 08:36:40,2019-02-25 08:51:54,6,229,236,11.5
1,2019-02-23 23:38:51,2019-02-23 23:43:54,1,68,163,5.5
2,2019-02-17 21:09:53,2019-02-17 21:23:54,1,230,249,11.0
1,2019-02-15 02:25:58,2019-02-15 02:42:58,1,114,262,17.0
1,2019-02-01 13:29:02,2019-02-01 13:52:16,2,100,138,27.5
2,2019-02-10 17:38:42,2019-02-10 17:43:53,3,162,137,6.0
2,2019-02-10 17:40:14,2019-02-10 17:56:47,1,239,229,12.5
2,2019-02-25 16:49:57,2019-02-25 17:05:07,3,236,237,11.0
2,2019-02-07 10:41:08,2019-02-07 11:03:41,2,237,48,15.5
2,2019-02-07 11:52:43,2019-02-07 12:23:55,1,143,140,19.0
4,2019-02-14 08:47:28,2019-02-14 08:57:12,1,100,246,8.5
1,2019-02-05 10:08:46,2019-02-05 10:32:00,1,13,230,17.0
